region,type,link
1,1,http://www.cian.ru/sale/commercial/151422107/
1,1,http://www.cian.ru/sale/commercial/6538710/
1,1,http://www.cian.ru/sale/commercial/151806654/
1,1,http://www.cian.ru/sale/commercial/14164957/
1,1,http://www.cian.ru/sale/commercial/151598621/
1,1,http://www.cian.ru/sale/commercial/149302938/
1,1,http://www.cian.ru/sale/commercial/150918801/
1,1,http://www.cian.ru/sale/commercial/151047219/
1,1,http://www.cian.ru/sale/commercial/148297435/
1,1,http://www.cian.ru/sale/commercial/148833099/
1,1,http://www.cian.ru/sale/commercial/150353579/
1,1,http://www.cian.ru/sale/commercial/151555125/
1,1,http://www.cian.ru/sale/commercial/151722856/
1,1,http://www.cian.ru/sale/commercial/7327462/
1,1,http://www.cian.ru/sale/commercial/151155242/
1,1,http://www.cian.ru/sale/commercial/150008354/
1,1,http://www.cian.ru/sale/commercial/150498791/
1,1,http://www.cian.ru/sale/commercial/147858802/
1,2,http://www.cian.ru/sale/commercial/150998951/
1,2,http://www.cian.ru/sale/commercial/151168466/
1,2,http://www.cian.ru/sale/commercial/144282437/
1,2,http://www.cian.ru/sale/commercial/6925732/
1,2,http://www.cian.ru/sale/commercial/151644846/
1,2,http://www.cian.ru/sale/commercial/150117667/
1,2,http://www.cian.ru/sale/commercial/146025080/
1,2,http://www.cian.ru/sale/commercial/8325622/
1,2,http://www.cian.ru/sale/commercial/150053939/
1,2,http://www.cian.ru/sale/commercial/151055069/
1,2,http://www.cian.ru/sale/commercial/149914122/
1,2,http://www.cian.ru/sale/commercial/150340983/
1,2,http://www.cian.ru/sale/commercial/150024895/
1,2,http://www.cian.ru/sale/commercial/149888442/
1,2,http://www.cian.ru/sale/commercial/149275939/
1,2,http://www.cian.ru/sale/commercial/150779517/
1,2,http://www.cian.ru/sale/commercial/151647563/
1,2,http://www.cian.ru/sale/commercial/149100105/
1,2,http://www.cian.ru/sale/commercial/149669354/
1,2,http://www.cian.ru/sale/commercial/150473297/
1,2,http://www.cian.ru/sale/commercial/148242265/
1,2,http://www.cian.ru/sale/commercial/149220231/
1,2,http://www.cian.ru/sale/commercial/149667328/
1,2,http://www.cian.ru/sale/commercial/151198306/
1,2,http://www.cian.ru/sale/commercial/150117668/
1,2,http://www.cian.ru/sale/commercial/7561804/
1,2,http://www.cian.ru/sale/commercial/142522429/
1,2,http://www.cian.ru/sale/commercial/149708751/
1,3,http://www.cian.ru/sale/commercial/149591552/
1,3,http://www.cian.ru/sale/commercial/151166174/
1,3,http://www.cian.ru/sale/commercial/151261763/
1,3,http://www.cian.ru/sale/commercial/150557666/
1,3,http://www.cian.ru/sale/commercial/150330847/
1,3,http://www.cian.ru/sale/commercial/14363681/
1,3,http://www.cian.ru/sale/commercial/150120008/
1,3,http://www.cian.ru/sale/commercial/12309948/
1,3,http://www.cian.ru/sale/commercial/148951937/
1,3,http://www.cian.ru/sale/commercial/151490089/
1,3,http://www.cian.ru/sale/commercial/148719725/
1,3,http://www.cian.ru/sale/commercial/6879504/
1,3,http://www.cian.ru/sale/commercial/151818250/
1,3,http://www.cian.ru/sale/commercial/149266239/
1,3,http://www.cian.ru/sale/commercial/7025488/
1,3,http://www.cian.ru/sale/commercial/148719728/
1,3,http://www.cian.ru/sale/commercial/14780159/
1,3,http://www.cian.ru/sale/commercial/150225947/
1,3,http://www.cian.ru/sale/commercial/3355994/
1,3,http://www.cian.ru/sale/commercial/150183565/
1,3,http://www.cian.ru/sale/commercial/151430693/
1,3,http://www.cian.ru/sale/commercial/147730898/
1,3,http://www.cian.ru/sale/commercial/150695193/
1,3,http://www.cian.ru/sale/commercial/148064972/
1,3,http://www.cian.ru/sale/commercial/148770823/
1,3,http://www.cian.ru/sale/commercial/1291260/
1,3,http://www.cian.ru/sale/commercial/148541195/
1,3,http://www.cian.ru/sale/commercial/151558383/
1,4,http://www.cian.ru/sale/commercial/148843304/
1,4,http://www.cian.ru/sale/commercial/150372622/
1,4,http://www.cian.ru/sale/commercial/14423180/
1,4,http://www.cian.ru/sale/commercial/150862278/
1,4,http://www.cian.ru/sale/commercial/14165212/
